Validated By,Timestamp,Organization Name,Website,Type of Service ,Mission: ,Telephone: ,Email: ,"Address (#, Street Name, District/city, State, Zip Code)",Longitude (Example -72.4234),Latitude (Example 42.24345)
,11/30/2018 17:29:07,The Southeast Asian Coalition of Central Massachusetts ,http://www.seacma.org,Community Center,"The Southeast Asian Coalition is a nonprofit organization that supports, promotes and advocates for the success of the Southeast Asian of Central Massachusetts into mainstream society while maintaining their unique cultural identity. The Southeast Asian Coalition will pursue its mission by: Providing assistance in the area of educational and job training, economic, as well as emotional, social and cultural support to enable Southeast Asians to successfully mainstream into American society; linking the Southeast Asians and the American community. Supporting the Cultural heritage of the different Southeast Asian cultures represented in the Greater Worcester community.",(508) 791-4373,avsawyer@seacma.org,"484 Main St, Suite 400 Worcester, MA 01608",-71.803389,42.262986
,11/30/2018 17:32:03,Montachusett Opportunity Council,https://www.mocinc.org/,Community Center,"We help families and individuals across the North Central region by providing opportunities and resources that empower them to reach economic stability. We know that true change happens by building relationships and not just meeting an immediate need or providing an emergency service. By building trust with our clients and in our community, we also build better futures.", 978-345-7040,info@mocinc.org,"601 River Street  Fitchburg, MA 01420",-71.827959,42.580217
,12/3/2018 16:11:54,BRIDGE,https://www.multiculturalbridge.org/,Community Center,"BRIDGE is a grassroots organization dedicated to catalyzing change and integration through promoting mutual respect and understanding. Since 2007, BRIDGE has been “promoting mutual understanding and respect among diverse groups serving as a resource to both local institutions and the community at large. We serve as catalysts for change and integration through collaboration, education, training, dialogue, fellowship and advocacy."" ",413.394.4305,Adminsupport@multiculturalbridge.org,"17 Main St, Suite B3, Lee, Massachusetts, 01238",-73.249122,42.304668
,12/3/2018 16:15:52,Nashua Soup Kitchen and Shelter,http://www.nsks.org/,Cash/Food Assistance,"The Nashua Soup Kitchen & Shelter is dedicated to providing shelter and food to those in need. The over all objective of the agency is to advocate, create and operate programs and serviced that promote dignity and self-sufficiency to those we serve. To ensure that basic needs are addressed, the NSK&S is committed to joining with others in the community-wide ethic caring.",(603) 889-7770,,2 Quincy Street Nashua NH 03061-3116 ,-71.46145,42.760773
,12/3/2018 16:20:40,Natick Service Council,https://natickservicecouncil.org/,Cash/Food Assistance,"
Natick Service Council is an independent, non-profit organization that connects, engages and collaborates with the community to support Natick neighbors who are experiencing hardship or economic uncertainty by promoting self-sufficiency.",508-655-1791,info@natickservicecouncil.org,"2 Webster Street, Natick, MA 01760",-71.346847,42.279946
,12/3/2018 16:24:47,"National Telecommuting Institute, Inc.",http://www.nticentral.org/,Job Placement,"Our vision is all Persons With Disabilities are treated equally and with respect, working to improve their quality of life by ensuring:

Every candidate is equipped with resources and knowledge to succeed in the workplace, in their lives, and their communities
Every company embraces hiring PWD’s and empowers their diversity programs to do the same
Every candidate that wants a job can find one and be successful",,,,,
,12/3/2018 16:41:16,Neighbor Brigade,http://www.neighborbrigade.org/,Cash/Food Assistance,"Neighbor Brigade establishes community-specific networks of volunteers that can be mobilized to help residents facing sudden crisis manage day-to-day tasks such as meal preparation, rides, and basic household chores. Using web-based coordination tools, we manage recipient requests and the recruitment of volunteers to fulfill those requests sensitively, quickly and free of charge.",855-241-HELP(4357),info@neighborbrigade.org,,,
,12/3/2018 16:46:11,NELCWIT,http://www.nelcwit.org,Health,"NELCWIT’s Mission is to work within the community to build safety, justice, and dignity for all. We offer counseling, advocacy, and resources to individuals whose lives have been impacted by domestic violence or sexual abuse, and assist in prevention and education work to decrease violence in our community.  As an anti-racist, multicultural organization, NELCWIT also joins with and mobilizes other groups and individuals who are working to end domestic violence and sexual abuse, ensure human rights, and create social change.
",Crisis Hotline: 413-772-0806 ,413.772.0871," Admin Offices: 479 Main Street, Greenfield, MA",-72.596556,42.587046
,12/3/2018 16:51:03,New England Center for Arts & Technology,https://www.ne-cat.org/,Job Placement,"NECAT provides chronically unemployed adults with a pathway to stable, long-term employment in the food services industry through comprehensive technical and job readiness training and individualized support and employment services.",(617)442-3600,info@ne-cat.org,"23 Bradston Street Boston, MA 02118",-71.070521,42.333193
,12/3/2018 17:14:01,NorthStar Learning Centers,http://www.northstarlc.org/,Education," help young people overcome poverty, discrimination, educational disadvantage, violence, and other adversity through learning essential competencies and hopefulness with which they can transform their lives and communities. In advocacy and public policy, we as a minority-led nonprofit organization advance diversity as a strength and resource to open pathways to create a better life.", 508.984.3384,,"53 Linden Street New Bedford, MA 02740",-70.931328,41.650146
,12/3/2018 17:16:19,NorthStar Learning Centers-Shawmut Ave,http://www.northstarlc.org/,Education," help young people overcome poverty, discrimination, educational disadvantage, violence, and other adversity through learning essential competencies and hopefulness with which they can transform their lives and communities. In advocacy and public policy, we as a minority-led nonprofit organization advance diversity as a strength and resource to open pathways to create a better life.",508.996.8531,,"725 Shawmut Ave New Bedford, MA 02746",-70.944374,41.653395
,12/3/2018 17:18:26,NorthStar Learning Centers-Samuel Barnet Blvd,http://www.northstarlc.org/,Education," help young people overcome poverty, discrimination, educational disadvantage, violence, and other adversity through learning essential competencies and hopefulness with which they can transform their lives and communities. In advocacy and public policy, we as a minority-led nonprofit organization advance diversity as a strength and resource to open pathways to create a better life.",508.985.1915,,"267 Samuel Barnet Blvd. New Bedford, MA 02745",-70.973384,41.721577
,12/3/2018 17:18:31,NorthStar Learning Centers-Rivet Street,http://www.northstarlc.org/,Education," help young people overcome poverty, discrimination, educational disadvantage, violence, and other adversity through learning essential competencies and hopefulness with which they can transform their lives and communities. In advocacy and public policy, we as a minority-led nonprofit organization advance diversity as a strength and resource to open pathways to create a better life.",,,"80 Rivet Street New Bedford, MA 02746",-70.922289,41.620617
,12/3/2018 17:49:47,NorthStar Learning Centers-Samuel Barnet Blvd,http://www.northstarlc.org/,Education," help young people overcome poverty, discrimination, educational disadvantage, violence, and other adversity through learning essential competencies and hopefulness with which they can transform their lives and communities. In advocacy and public policy, we as a minority-led nonprofit organization advance diversity as a strength and resource to open pathways to create a better life.",508.985.1915,,"267 Samuel Barnet Blvd. New Bedford, MA 02745",-70.973384,41.721577
,12/3/2018 17:51:53,On The Rise ,http://www.ontherise.org/,Housing,"Our mission is to create a community where women have the relationships, safety, and resources they need to move out of homelessness. We engage with those most in need and support their initiative and strength as they move beyond crisis and discover new possibilities. ",(617) 497-7968,info@ontherise.org,"341 Broadway Cambridge, MA 02139",-71.102633,42.370252
,12/3/2018 17:53:42,One Can Help,https://onecanhelp.org/,Housing,One Can Help provides the missing resources at-risk and foster children urgently need to improve their lives which are not available elsewhere.,617-930-3468,info@onecanhelp.org,,,
,12/3/2018 17:56:00,NorthStar Learning Centers-Rivet Street,http://www.northstarlc.org/,Education," help young people overcome poverty, discrimination, educational disadvantage, violence, and other adversity through learning essential competencies and hopefulness with which they can transform their lives and communities. In advocacy and public policy, we as a minority-led nonprofit organization advance diversity as a strength and resource to open pathways to create a better life.",,,"80 Rivet Street New Bedford, MA 02746",-70.922289,41.620617
,12/3/2018 17:59:11,Open Table-Maynard  ,http://www.opentable.org/,Cash/Food Assistance,"Open Table’s mission is to provide healthy food, friendship and support to those in need while respecting their privacy and dignity.

Open Table offers weekly community dinner programs and food pantries in Concord and Maynard to more than 300 guests. We provide a welcoming community of support and assistance to families and individuals, including many seniors and children – we are open to all who come.

Beyond providing food resources, Open Table strives to build a community of support for our guests who face many challenges. Some needs are small – a notebook for a school project, a winter jacket or boots or transportation. Many of our guests face crises in housing, fuel assistance, summer child care and critical health situations. For these issues, our guest support team determines if Open Table can help. If not, we draw on the wider community of support and refer our guests to other community agencies whenever possible.",,,"33 Main St Concord, MA 01742",-71.451943,42.432814
,12/3/2018 18:00:45,Open Table-Lexington Rd ,http://www.opentable.org/,Cash/Food Assistance,"Open Table’s mission is to provide healthy food, friendship and support to those in need while respecting their privacy and dignity.

Open Table offers weekly community dinner programs and food pantries in Concord and Maynard to more than 300 guests. We provide a welcoming community of support and assistance to families and individuals, including many seniors and children – we are open to all who come.

Beyond providing food resources, Open Table strives to build a community of support for our guests who face many challenges. Some needs are small – a notebook for a school project, a winter jacket or boots or transportation. Many of our guests face crises in housing, fuel assistance, summer child care and critical health situations. For these issues, our guest support team determines if Open Table can help. If not, we draw on the wider community of support and refer our guests to other community agencies whenever possible.",,,"20 Lexington Rd Concord, MA 01742",-71.348508,42.459579
,12/3/2018 18:00:49,Open Table-Everett,http://www.opentable.org/,Cash/Food Assistance,"Open Table’s mission is to provide healthy food, friendship and support to those in need while respecting their privacy and dignity.

Open Table offers weekly community dinner programs and food pantries in Concord and Maynard to more than 300 guests. We provide a welcoming community of support and assistance to families and individuals, including many seniors and children – we are open to all who come.

Beyond providing food resources, Open Table strives to build a community of support for our guests who face many challenges. Some needs are small – a notebook for a school project, a winter jacket or boots or transportation. Many of our guests face crises in housing, fuel assistance, summer child care and critical health situations. For these issues, our guest support team determines if Open Table can help. If not, we draw on the wider community of support and refer our guests to other community agencies whenever possible.",,,"105 Everett St Concord, MA 01742",-71.348909,42.455015
,12/3/2018 20:19:01,Operation A.B.L.E,https://operationable.net,Job Placement,"The mission of Operation A.B.L.E. is to provide employment and training opportunities to job seekers 45 and older from economically, racially and occupationally diverse backgrounds. A.B.L.E. is equally committed to serving Massachusetts and other New England employers by providing well-qualified candidates to meet their employment needs and by training employees to have the updated skills needed to be as productive as possible at their jobs.",617.542.4180,able@operationable.net,"174 Portland Street, 5th Floor Boston, MA 02114 ",-71.061801,42.364185
,12/3/2018 20:23:34,Our Restorative Justice,http://ourrj.org,Legal,Our Restorative Justice (OurRJ) provides marginalized youth and young adults with an alternative approach to justice that disrupts the school to prison pipeline., 978-995-0575,INFO@OURRJ.NET," 175 CABOT STREET, LOWELL, MA, 01854, UNITED STATES",-71.315803,42.65021
,12/3/2018 20:27:10,Our Space Our Place,http://www.ourspaceourplace.org/,Health,"Our Space Our Place (OSOP) is a non-profit organization, offering a respectful, accessible and fun environment for elementary, middle and high school students who are legally blind to participate in team sports, the arts, community service and mentoring. We offer programs for students who live in Boston and its surrounding communities. Transportation is provided.", 617-459-4084.,president@ourspaceourplace.org,"1481 Tremont Street Roxbury Crossing, MA",-71.098355,42.332265
,12/3/2018 20:40:58,"Pathways for Children, Inc.-Gloucester",https://pw4c.org/,Education,"The mission of Pathways for Children is to serve the best interests of infant through adolescent children and their families – whether disadvantaged by circumstance or in search of opportunity – by delivering the empowering gift of quality educational, social development and support services that strengthen the family unit and the community.",978.281.2400,,"29 Emerson Ave Gloucester, MA 01930",-70.676094,42.61588
,12/3/2018 20:42:36,"Pathways for Children, Inc.-Salem",https://pw4c.org/,Education,"The mission of Pathways for Children is to serve the best interests of infant through adolescent children and their families – whether disadvantaged by circumstance or in search of opportunity – by delivering the empowering gift of quality educational, social development and support services that strengthen the family unit and the community.",978.515.5400,,"79 Willson Street Salem, MA 01970",-70.909198,42.507117
,12/3/2018 20:42:39,"Pathways for Children, Inc.-Beverly",https://pw4c.org/,Education,"The mission of Pathways for Children is to serve the best interests of infant through adolescent children and their families – whether disadvantaged by circumstance or in search of opportunity – by delivering the empowering gift of quality educational, social development and support services that strengthen the family unit and the community.",978.236.4101,,"292 Cabot Street Beverly, MA 01915",-70.879417,42.551888
,12/3/2018 20:45:56,Pine Street Inn,http://www.pinestreetinn.org/,Housing,"
Pine Street Inn provides a comprehensive range of services, including permanent supportive housing, job training and placement, emergency shelter and street outreach to nearly 2,000 homeless men and women each day. Founded in 1969, Pine Street is the largest resource for homeless men and women in New England.",617.892.9100,info@pinestreetinn.org,"444 Harrison Avenue Boston, MA 02118",-71.064527,42.343183
,12/3/2018 20:50:12,Political Asylum Immigration Representation Project,https://www.pairproject.org/,Legal,"Formed in 1989, the Political Asylum/Immigration Representation (PAIR) Project provides free legal services to asylum seekers and promotes the rights of detained immigrants",617-742-9296,,"98 North Washington Street, Suite 106 ​​​​ Boston MA 02114",-71.058748,42.365557
,12/3/2018 20:57:29,Professional Development Collaborative-Cambridge,https://pdcboston.org,Job Placement,"Offer affordable trainings to advance professional skills and aid individuals return to work;
Provide Boston area employers with the skilled professional employees they need to thrive.",,,"186 Alewife Brook Parkway 3rd floor, Rooms A & B",-71.140618,42.39041
,12/3/2018 21:00:24,Professional Development Collaborative-Watertown,https://pdcboston.org/,Job Placement,"Offer affordable trainings to advance professional skills and aid individuals return to work;
Provide Boston area employers with the skilled professional employees they need to thrive.",,,"570 Arsenal St, Watertown, MA 02472",-71.15508,42.362875
,12/3/2018 21:02:00,Professional Development Collaborative-Canton,https://pdcboston.org/,Job Placement,"Offer affordable trainings to advance professional skills and aid individuals return to work;
Provide Boston area employers with the skilled professional employees they need to thrive.",,,"1 Blue Hill River Rd 2nd Floor Canton, MA 02021",-71.117879,42.207946
,12/3/2018 21:02:04,Professional Development Collaborative-Woburn,https://pdcboston.org/,Job Placement,"Offer affordable trainings to advance professional skills and aid individuals return to work;
Provide Boston area employers with the skilled professional employees they need to thrive.",,,"100 Tradecenter Drive Suite G-100 Woburn, MA 01801",-71.16249,42.501108
,12/3/2018 21:05:37,PROJECT BREAD,http://www.projectbread.org/,Cash/Food Assistance,"Project Bread is committed to preventing and ending hunger in Massachusetts. We provide access to food for people who are hungry today, while we work to break the cycle of hunger through advocacy, education, and community action.", 617-723-5000,info@projectbread.org,"145 Border St Boston, MA 02128",-71.040363,42.37367
,12/3/2018 21:09:19,Project Citizenship ,https://projectcitizenship.org,Legal,"Project Citizenship’s mission is to educate immigrants about the benefits of citizenship, and to help eligible, permanent residents to overcome barriers to naturalization.",617-694-5949,info@projectcitizenship.org,"4 Faneuil South Market Building 3rd Floor | Boston, MA 02109",-71.054787,42.360272
,12/3/2018 21:14:54,Puckihuddle Preschool,http://www.puckihuddlepreschool.com,Education,"Puckihuddle Preschool is dedicated to providing your child with the best first experience at school. Our safe and nurturing atmosphere is filled with interesting and developmentally appropriate experiences which foster your child’s physical, social, emotional , adaptive, and intellectual development. ",(508) 476-2939,,"6 Main St Sutton, MA 01590",-71.747242,42.093429
,12/3/2018 21:18:06,Quincy Community Action Programs,https://www.qcap.org/,Community Center,"Since 1965, Quincy Community Action Programs has been the leading non-profit organization in Greater Quincy dedicated to reducing poverty. We serve 21,000 unduplicated individuals every year in more than 80 communities. We help families to reach their educational and economic goals and achieve financial stability. QCAP is consistently rated as one of the top performing community action agencies in Massachusetts.",617.479.8181,,"1509 Hancock St 3rd Flr Quincy, MA 02169",-71.001789,42.247979
,12/17/2018 9:56:03,St. Francis House ,https://stfrancishouse.org/,Housing,St. Francis House rebuilds lives by providing refuge and pathways to stability for adults experiencing homelessness and poverty.,617-542-4211,info@stfrancishouse.org,"39 Boylston Street, Boston, Massachusetts 02116",-71.062926,42.352929
,12/17/2018 10:03:36,Steps to Steps ,http://stepstosuccessbrookline.org/,Education,"Building upon the aspirations and skills of the young people we work with, the mission of Steps to Success is to enhance educational outcomes for students from low-income families in order to defeat the cycle of poverty.",(617) 713-5310,sts@stepstosuccessbrookline.org,None,n/a,
,12/17/2018 10:06:57,Sunnyside Kids,https://www.sunnysidekids.org/,Education,"Our mission is to provide an early care and education program of the highest quality. We strive to create a flexible program that respects individual differences in children, families and staff; is supportive of parents; and fosters the highest degree of well-being in each child.",(413) 727-3665,info@sunnysidekids.org,"557 Easthampton Road, Northampton MA 01060",-72.659696,42.291256
,12/17/2018 10:11:08,Tailored for Success ,https://www.tailoredforsuccess.org,Cash/Food Assistance,"
Tailored For Success, Inc. (TFS) is a not for profit organization dedicated to assisting economically disadvantaged women, men and youth with resources to build their self-esteem and self-confidence.",781-324-0499,elizabethhart@aol.com,"587 Pleasant Street, Malden, MA 02148",-71.08742,42.425341
,12/17/2018 10:17:55,Tech Foundry,https://www.thetechfoundry.org,Education,WE’RE ON A MISSION TO CREATE THE MOST DYNAMIC AND FLUID INFORMATION TECHNOLOGY WORKFORCE DEVELOPMENT PROGRAM,413.276.0609,None,"1391 Main Street, 9th floor, Springfield, MA 01103",-72.58964,42.102675
,12/17/2018 10:26:31,Carroll Center for the Blind ,https://carroll.org/about-the-carroll-center/,Health,The Carroll Center for the Blind empowers those who are blind and visually impaired to achieve independence and to lead a fulfilling life.,(617) 969-6200,,"770 Centre Street, Newton, MA 02458 ",-71.188252,42.346027
,12/17/2018 10:38:58,Center for Arabic Culture -Headquarters ,http://www.cacboston.org/,Community Center,The mission of the Center for Arabic Culture (CAC) is to promote Arabic Culture and the Arab-American experience through education and the arts.,+1 (617) 893-1176,,"191 Highland Avenue,Unit 6B Somerville, MA 02143",-71.105894,42.389918
,12/17/2018 10:44:56,Center for Arabic Culture- Brimmer and May Location,http://www.cacboston.org,Community Center,The mission of the Center for Arabic Culture (CAC) is to promote Arabic Culture and the Arab-American experience through education and the arts.,+1 (617) 893-1176,info@cacboston.org,"69 Middlesex Rd. Chestnut Hill, MA 02467",-71.162862,42.326896
,12/21/2018 17:45:57,The Center for Hope and Healing ,https://www.chhinc.org/home.html,Mental Health,"The Center for Hope and Healing, Inc. is a non-profit organization whose mission is to end sexual violence in Lowell and the greater Merrimack Valley communities of Acton, Billerica, Boxborough, Carlisle, Chelmsford, Dracut, Dunstable, Groton, Littleton, Tewksbury, Tyngsboro, Westford, and Wilmington.",978.452.7721,,"21 George Street, Suite 400  Lowell, MA 01852 ",-71.306759,42.642042
,12/21/2018 17:57:43,The Children's Room,https://childrensroom.org/,Mental Health,"The Children’s Room creates safe, supportive communities so that no child, teen or family has to grieve alone.",(781) 641-4741,info@childrensroom.org,"1210 Massachusetts Ave. Arlington, MA 02476",-71.176866,42.423644
,12/28/2018 21:59:43,United Way of Hampshire County,https://www.uwhampshire.org/,Community Center,"United Way of Hampshire County engages and inspires the people, employers, and organizations of Hampshire County to give, advocate, and volunteer on behalf or our community. Our vision is that all individuals and families have the tools and resources to reach their full potential through
education, economic security, and wellness.",413.584.3962,info@uwhampshire.org,"71 King Street, Northampton, MA 01061",-72.631254,42.321259
,12/28/2018 18:24:31,DREAM Program ,https://www.dreamprogram.org/,Education,Our mission is to close the opportunity gap for children in low-income housing.,(617) 699-8408,boston@dreamprogram.org,"41 Dearborn St, Roxbury, MA 02119",-71.079077,42.329192
,12/28/2018 18:41:09,The Family Pantry of Cape Cod ,https://www.thefamilypantry.com/,Cash/Food Assistance,"Cod's mission is to provide food and clothing to those in need.  We welcome people of every age, race, color, national origin, religion, residence, sex, sexual orientation, marital status, disability, veteran, or any other status.",508 432-6519,cmenard@thefamilypantry.com,"133 Queen Anne Road, Harwich, MA 02645",-70.102987,41.697272
,12/28/2018 19:05:50,Immigrant Learning Center,https://www.ilctr.org/,Education,"The Immigrant Learning Center, Inc. (ILC) of Malden, MA, is a not-for-profit organization that gives immigrants a voice in three ways: the english language program, the public education institute, the institute for immigration research. ",(781) 322-9777,,"442 Main Street, Malden, MA 02148",-71.06731,42.427132
,12/28/2018 19:20:56,The Open Door ,http://www.foodpantry.org/,Cash/Food Assistance,"The mission of The Open Door is to alleviate the impact of hunger in our community.

We use practical strategies to connect people to good food, to advocate on behalf of those in need, and to engage others in the work of building food security.",978-283-6776 ,info@foodpantry.org,"28 Emerson Avenue, Gloucester, MA 01930",-70.675974,42.615241
,12/28/2018 19:29:57,The Wish Project,https://thewishproject.org/about-us/the-mission/,Cash/Food Assistance,"The Wish Project’s mission is to help families in need establish long-term residency by providing furniture, household goods, clothing, and shoes; to provide critical immediate assistance to homeless families. and victims of fire or disaster; and to support the community. We serve with a passionate team of board members, volunteers, community partners, and staff.",866-947-4360, info@thewishproject.org,None,,
,12/28/2018 19:42:49,Timothy Smith Network ,https://www.timothysmithnetwork.org,Education,"
The Timothy Smith Network, in partnership with various community organizations provides, comprehensive technology education services to residents of the greater Roxbury community. ",617-968-3653,,"20 Eustis Street, Roxbuy MA 02119",-71.081195,42.331666
,12/28/2018 19:45:13,Transition House ,http://transitionhouse.org/,Mental Health,Transition House’s mission is to break the cycle of domestic violence in our community.,(617) 868-1650,info@transitionhouse.org,None,,
,12/28/2018 19:50:23,True Alliance Center ,http://www.truealliancecenter.org/,Community Center,"True Alliance Center, Inc. is a Haitian led organization established to advocate for the Haitian Community. We are dedicated to help our brothers and sisters make the transition into the United States. We will be their voices through advocacy.",,info@truealliancecenter.org,"1550 Blue Hill Ave, Mattapan, MA 02126",-71.093237,42.271007
,12/28/2018 20:03:23,Unitarian Universalists Urban Ministry ,http://www.uuum.org/,Community Center,"Welcome to the Unitarian Universalist Urban Ministry! For nearly 200 years, the UU Urban Ministry has been working side-by-side with individuals and communities in Boston to create opportunities and instill hope for a brighter future. Through youth programs, services for survivors of domestic abuse and community engagement. ",617-318-6010,," 10 Putnam St. Roxbury, MA 02119",-71.089471,42.329973
,12/28/2018 20:09:11,United South End Settlements-Headquarters,https://www.uses.org,Community Center,to harness the power of our diverse community to disrupt the cycle of poverty for children and their families. ,617.536.8150 ,,"36 & 48 Rutland St, Boston MA 02118 ",-71.076335,42.339897
,12/28/2018 20:09:59,United South End Settlements-Harriet Tubman House,https://www.uses.org,Community Center,to harness the power of our diverse community to disrupt the cycle of poverty for children and their families. ,617.375.8610,,"566 Columbus Ave, Boston MA 02118",-71.081054,42.340829
,12/28/2018 20:15:25,United Way of Central Massachusetts ,http://www.unitedwaycm.org,Community Center,Connecting People and Resources to Improve the Community,(508) 757-5631,mail@unitedwaycm.org,"484 Main Street,Worcester, MA 01608",-71.803094,42.262441
,12/28/2018 20:20:42,United Way of Greater New Bedford ,https://unitedwayofgnb.org/,Community Center,"“We mobilize people, partnerships, and resources to catalyze change that strengthens the communities we serve.”",(508) 994-9625,info@unitedwayofgnb.org,"128 Union Street, Suite 105, New Bedford, MA 02740",-70.924446,41.634048
,1/2/2019 13:14:10,United Way of Massachusetts Bay and Merrimack Valley-Sleeper Street ,https://unitedwaymassbay.org,Community Center,"We unite to create positive, lasting change for people in need. We call it harnessing the power of people working together. And that means everyone — individuals, nonprofits, companies, and government agencies.  We work every day to achieve our vision and mission by focusing on two foundations of better lives:  Financial Opportunity and Educational Success. ",617.624.8000,info@unitedwaymassbay.org,"51 Sleeper Street Boston, MA 02210",-71.048595,42.352528
,1/2/2019 13:14:55,United Way of Massachusetts Bay and Merrimack Valley-Attleboro,https://unitedwaymassbay.org,Community Center,"We unite to create positive, lasting change for people in need. We call it harnessing the power of people working together. And that means everyone — individuals, nonprofits, companies, and government agencies.  We work every day to achieve our vision and mission by focusing on two foundations of better lives:  Financial Opportunity and Educational Success. ",617.624.8000,info@unitedwaymassbay.org,"247 Maple Street, Attleboro, MA 02703",-71.264081,41.935956
,1/2/2019 13:15:46,United Way of Massachusetts Bay and Merrimack Valley-Beverly,https://unitedwaymassbay.org,Community Center,"We unite to create positive, lasting change for people in need. We call it harnessing the power of people working together. And that means everyone — individuals, nonprofits, companies, and government agencies.  We work every day to achieve our vision and mission by focusing on two foundations of better lives:  Financial Opportunity and Educational Success. ",617.624.8000,info@unitedwaymassbay.org,"283 Elliott Street, Beverly, MA 01915",-70.892622,42.556239
,1/2/2019 13:16:35,United Way of Massachusetts Bay and Merrimack Valley--Lowell,https://unitedwaymassbay.org,Community Center,"We unite to create positive, lasting change for people in need. We call it harnessing the power of people working together. And that means everyone — individuals, nonprofits, companies, and government agencies.  We work every day to achieve our vision and mission by focusing on two foundations of better lives:  Financial Opportunity and Educational Success. ",617.624.8000,info@unitedwaymassbay.org,"100 Merrimack Street, Suite 307, Lowell, MA 01852",-71.309336,42.645535
,1/2/2019 13:20:28,United Way of Tri-County,https://www.uwotc.org/,Community Center,The United Way of Tri-County increases the organized capacity of people to care for one another.,888-811-3291,info@uwotc.org,"46 Park Street, Framingham, MA 01702",-71.419129,42.277986
,1/2/2019 13:27:42,Victory Programs,https://www.vpi.org/,Mental Health,"Victory Programs is a Boston-based nonprofit organization dedicated to helping individuals and families who are homeless and may have substance use disorders, often accompanied by chronic health issues like HIV/AIDS, Hepatitis C and mental illness. Providing a welcoming environment, our compassionate and inspiring team is committed to helping our clients and members regain health and restore hope through immediate access to safe and stable housing. ",617-541-0222,,"965 Massachusetts Avenue Boston, MA 02118",-71.069035,42.329183
,1/2/2019 13:31:22,Vietnamese-American Civic Association ,http://www.vaca-boston.org/,Community Center,"our mission is to promote family self-sufficiency and well-being, and to facilitate community empowerment among the Vietnamese population of Greater Boston. We achieve our mission by providing an array of services to help individuals and families realize economic stability, social integration and a successful transition to the United States.",617-288-7344 ,,"42 Charles St, Dorchester, MA 02122",-71.063429,42.299938
,1/2/2019 13:34:44,Volunteers In Medicine Berkshires,https://vimberkshires.org,Health,"Volunteers In Medicine Berkshires provides access to free, comprehensive health care for those in the Berkshire region who are income-qualified and uninsured or under-insured.",(413) 528-4014,,"777 Main Street,Great Barrington, MA 01230",-73.362954,42.17945
,1/2/2019 13:40:35,Wayside Youth & Family Support Network,http://www.waysideyouth.org,Mental Health,"Wayside's mission is: ""Empowering children, young adults and families to achieve greater independence and emotional well-being.""",508.879.9800,,"1 Frederick Abbott Way, Framingham, MA 01701",-71.416839,42.298616
,1/2/2019 13:46:06,WE CAN ,https://www.wecancenter.org/,Community Center,"Dedicated to empowering Cape women through mentoring, information, education, networking and support.WE CAN provides services to thousands of women of all ages undergoing life transitions. Our unique, practical services foster independence and empower women to create lasting, positive change for themselves, their families, and ultimately, our entire community.

",508.430.8111,info@wecancenter.org,"783 Route 28, Harwich Port, MA 02646",-70.054385,41.672027
,1/2/2019 13:51:36,"Welcome Project, Inc",https://www.welcomeproject.org,Community Center,"Somerville's leading immigrant organization, The Welcome Project builds the collective power of immigrants to participate in and shape community decisions. We do this through programs that strengthen the capacity of immigrant youth, adults and families to advocate for themselves and influence schools, government, and other institutions",(617) 623-6633 , welcome@welcomeproject.org,"530 Mystic Ave, #111, Somerville, MA 02145",-71.091957,42.397484
,1/2/2019 14:00:14,West Medford Community Center,http://wmcc.us/,Community Center,"The Mission of the West Medford Community Center is to connect the diverse people of West Medford and the wider Mystic River Valley region through social, educational, cultural, health and recreational activities. ",(781) 483-3042,westmedfordcommunitycenter@gmail.com ,"111 Arlington Street, Medford, Massachusetts  02155",-71.13818,42.416941
,1/2/2019 14:06:35,Western Massachusetts Training Consortium,http://wmtcinfo.org,Mental Health,The Consortium creates conditions in which people with lived experience pursue their dreams and strengthen our communities through full participation.,(413) 536-2401,info@wmtcinfo.org,"187 High Street, Suite 202, Holyoke, MA 01040",-72.607179,42.207942
,1/2/2019 14:14:46,Weymouth Food Pantry-THE FIRST CHURCH IN WEYMOUTH ,https://www.weymouthfoodpantry.org/,Cash/Food Assistance,"To end hunger in Weymouth, Massachusetts.",781.331.7682,info@weymouthfoodpantry.org,"17 Church St, East Weymouth, MA 02189",-70.94488,42.229578
,1/2/2019 14:15:02,Weymouth Food Pantry-CROSSROADS WORSHIP CENTER,https://www.weymouthfoodpantry.org/,Cash/Food Assistance,"To end hunger in Weymouth, Massachusetts.",781.331.7682,info@weymouthfoodpantry.org,"241 Broad St, Weymouth, MA 02188",-70.954749,42.216572
,1/2/2019 14:15:54,Weymouth Food Pantry-OLD SOUTH UNION CHURCH,https://www.weymouthfoodpantry.org/,Cash/Food Assistance,"To end hunger in Weymouth, Massachusetts.",781.331.7682,info@weymouthfoodpantry.org,"25 Columbian St, Weymouth, MA 02190",-70.951197,42.175473
,1/2/2019 14:25:46,Women's Lunch Place,https://womenslunchplace.org,Cash/Food Assistance,"Women’s Lunch Place restores dignity and empowers personal decision-making by placing the individual needs, preferences and aspirations of our guests at the center of our model of care.",617-267-0200 ,,"67 Newbury Street, Boston, MA 02116 ",-71.073965,42.352173
,1/2/2019 14:33:22,Worcester County Food Bank,https://foodbank.org/,Cash/Food Assistance,provide nourishing food to neighbors who need it while also working to address the root causes of hunger through our advocacy efforts.,(508) 842-3663,,"474 Boston Turnpike, Shrewsbury, MA 01545",-71.721201,42.275819
